player_id,season,position_std,min,pts,reb,ast,stl,blk,tov,fg_pct,fg3_pct,ft_pct,height_m,weight_kg,BMI,body_fat_pct_est,lean_mass_kg,fat_mass_kg,injured
216,1988,Point Guard,1249.0,305.0,216.0,201.0,35.0,14.0,75.0,0.38,0.31,0.76,1.98,90.7,23.1,19.8,72.7,18.0,0
2039,2006,Point Guard,1137.0,470.0,78.0,109.0,49.0,4.0,82.0,0.44,0.3,0.84,1.9,88.5,24.5,20.6,70.3,18.2,0
77182,1994,Small Forward,673.0,219.0,195.0,40.0,18.0,14.0,66.0,0.45,0.0,0.63,2.08,95.3,22.0,17.1,79.0,16.3,0
201950,2026,Point Guard,2927.0,1537.0,365.0,486.0,123.0,64.0,213.0,0.49,0.34,0.79,1.96,93.0,24.2,20.4,74.0,19.0,0
76525,1985,Center,394.0,147.0,123.0,13.0,0.0,0.0,0.0,0.44,0.0,0.39,2.06,102.1,24.1,20.3,81.4,20.7,0
9,1998,Point Guard,464.0,148.0,40.0,41.0,13.0,2.0,33.0,0.42,0.12,0.82,1.88,83.9,23.7,20.3,66.9,17.0,0
1526,1999,Point Guard,59.0,25.0,10.0,0.0,3.0,0.0,3.0,0.33,0.0,0.72,1.96,99.8,26.0,20.3,79.5,20.3,1
76054,1971,Point Guard,3681.0,2719.0,223.0,910.0,0.0,0.0,0.0,0.49,0.0,0.85,1.85,68.0,19.9,15.7,57.3,10.7,0
78532,1975,Small Forward,2906.0,1734.0,393.0,143.0,89.0,24.0,164.0,0.52,0.0,0.73,1.98,86.2,22.0,17.6,71.0,15.2,0
1629007,2019,Power Forward,360.0,115.0,82.0,60.0,20.0,20.0,21.0,0.38,0.33,0.83,2.11,108.9,24.5,18.0,89.3,19.6,0
201600,2014,Center,968.0,280.0,378.0,25.0,14.0,37.0,59.0,0.53,0.0,0.62,2.13,115.7,25.5,21.5,90.8,24.9,0
88,2002,Small Forward,227.0,59.0,45.0,9.0,6.0,2.0,4.0,0.51,0.0,0.9,2.06,113.4,26.7,22.5,87.9,25.5,0
0,,,837.0,273.0,154.0,110.0,16.0,15.0,53.0,0.44,0.46,0.68,,,,,,,0
2755,2014,Point Guard,2818.0,1618.0,342.0,173.0,98.0,11.0,135.0,0.47,0.38,0.84,2.01,90.3,22.4,18.0,74.0,16.3,1
0,,,2100.0,696.0,205.0,222.0,0.0,0.0,0.0,0.33,0.0,0.77,,,,,,,0
77061,1969,Small Forward,235.0,118.0,63.0,17.0,0.0,0.0,0.0,0.5,0.0,0.79,2.01,102.1,25.3,19.9,81.8,20.3,0
960,1997,Point Guard,682.0,296.0,88.0,55.0,35.0,5.0,32.0,0.43,0.22,0.8,1.88,85.7,24.2,20.0,68.6,17.1,0
78033,1949,Point Guard,0.0,197.0,0.0,85.0,0.0,0.0,0.0,0.34,0.0,0.71,1.78,70.3,22.2,15.5,59.4,10.9,0
133,2006,Point Guard,352.0,73.0,35.0,37.0,12.0,4.0,17.0,0.29,0.24,0.71,1.85,92.1,26.9,24.4,69.6,22.5,0
77905,1997,Small Forward,781.0,168.0,221.0,52.0,40.0,18.0,36.0,0.52,0.0,0.67,2.03,96.6,23.4,20.2,77.1,19.5,0
1629684,2026,Small Forward,2130.0,784.0,318.0,174.0,44.0,39.0,109.0,0.46,0.38,0.76,1.98,107.0,27.3,22.3,83.1,23.9,0
78600,1974,Point Guard,1829.0,967.0,170.0,253.0,57.0,9.0,118.0,0.5,0.39,0.79,1.93,83.9,22.5,17.7,69.0,14.9,0
201942,2029,Shooting Guard,2206.0,1054.0,211.0,128.0,48.0,17.0,123.0,0.42,0.26,0.81,1.98,99.8,25.5,22.2,77.6,22.2,0
78466,1992,Small Forward,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,95.3,23.6,19.5,76.7,18.6,0
78139,1980,Small Forward,2309.0,1269.0,391.0,249.0,78.0,19.0,143.0,0.48,0.18,0.82,2.01,95.3,23.6,19.5,76.7,18.6,0
202339,2021,Point Guard,1841.0,543.0,223.0,289.0,92.0,26.0,194.0,0.42,0.28,0.74,1.85,97.1,28.4,25.2,72.6,24.5,1
78571,1999,Point Guard,367.0,159.0,45.0,67.0,28.0,1.0,41.0,0.4,0.36,0.85,1.9,85.3,23.6,19.5,68.7,16.6,0
0,,,1278.0,384.0,375.0,38.0,32.0,50.0,73.0,0.45,0.0,0.82,,,,,,,0
203084,2031,Small Forward,2662.0,1230.0,366.0,128.0,57.0,10.0,86.0,0.47,0.37,0.85,2.03,102.1,24.8,20.7,81.0,21.1,0
95,1993,Small Forward,15.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,2.06,113.4,26.7,24.3,85.8,27.6,0
77627,1991,Point Guard,545.0,272.0,37.0,82.0,13.0,2.0,69.0,0.55,0.0,0.63,1.83,77.1,23.0,16.9,64.1,13.0,0
1479,1987,Power Forward,1783.0,632.0,476.0,81.0,42.0,34.0,105.0,0.45,0.0,0.67,2.08,117.9,27.3,24.4,89.1,28.8,0
203476,2039,Center,1031.0,485.0,311.0,72.0,48.0,41.0,57.0,0.5,0.34,0.83,2.08,112.5,26.0,22.6,87.1,25.4,0
1891,2027,Point Guard,2000.0,950.0,149.0,226.0,73.0,11.0,127.0,0.43,0.38,0.88,1.88,83.9,23.7,21.4,65.9,18.0,0
1073,2006,Small Forward,37.0,16.0,7.0,1.0,1.0,1.0,0.0,0.38,0.0,0.67,2.01,115.7,28.6,25.5,86.2,29.5,0
2199,2015,Center,219.0,34.0,66.0,6.0,6.0,8.0,8.0,0.78,0.0,0.46,2.13,106.6,23.5,20.5,84.7,21.9,1
182,2006,Shooting Guard,2738.0,1186.0,640.0,326.0,83.0,60.0,214.0,0.51,0.2,0.61,2.06,102.1,24.1,20.3,81.4,20.7,0
2059,2004,Small Forward,1449.0,347.0,325.0,52.0,53.0,34.0,54.0,0.42,0.33,0.78,2.03,106.6,25.9,22.9,82.2,24.4,1
351,2010,Power Forward,792.0,266.0,165.0,26.0,24.0,20.0,64.0,0.47,0.0,0.67,2.11,113.4,25.5,21.1,89.5,23.9,0
101109,2023,Point Guard,1365.0,565.0,156.0,203.0,49.0,16.0,76.0,0.41,0.35,0.82,1.85,93.0,27.2,24.3,70.4,22.6,0
1628998,2021,Small Forward,753.0,211.0,109.0,104.0,32.0,18.0,44.0,0.38,0.31,0.61,1.98,93.0,23.7,18.7,75.6,17.4,1
2128,2000,Point Guard,410.0,122.0,37.0,66.0,23.0,3.0,37.0,0.42,0.0,0.6,1.96,90.7,23.6,18.3,74.1,16.6,0
77537,1965,Point Guard,2310.0,647.0,322.0,542.0,0.0,0.0,0.0,0.39,0.0,0.64,1.83,81.6,24.4,20.7,64.7,16.9,0
777,1996,Point Guard,108.0,38.0,15.0,14.0,3.0,1.0,10.0,0.54,0.38,0.82,1.93,86.2,23.1,18.2,70.5,15.7,0
716,2009,Point Guard,674.0,265.0,71.0,132.0,32.0,8.0,76.0,0.45,0.18,0.59,1.88,88.5,25.0,20.7,70.2,18.3,0
0,,,14.0,5.0,9.0,1.0,0.0,0.0,0.0,0.17,0.0,0.75,,,,,,,0
77623,1981,Center,868.0,216.0,208.0,35.0,33.0,40.0,55.0,0.44,0.0,0.76,2.13,113.4,25.0,21.4,89.1,24.3,0
104,1998,Center,1817.0,718.0,499.0,44.0,35.0,90.0,97.0,0.48,0.0,0.71,2.13,113.4,25.0,21.8,88.7,24.7,0
239,2005,Point Guard,220.0,94.0,12.0,43.0,3.0,0.0,12.0,0.35,0.35,0.71,1.8,77.1,23.8,20.6,61.2,15.9,0
201584,2014,Point Guard,1973.0,761.0,187.0,115.0,65.0,28.0,73.0,0.48,0.37,0.88,1.96,97.5,25.4,22.1,76.0,21.5,0
76916,1973,Small Forward,2427.0,1292.0,775.0,121.0,0.0,0.0,0.0,0.5,0.0,0.79,2.01,102.1,25.3,21.5,80.1,22.0,0
187,2010,Small Forward,1273.0,520.0,378.0,59.0,36.0,19.0,95.0,0.48,0.0,0.58,2.06,99.8,23.5,20.7,79.1,20.7,0
246,2008,Power Forward,622.0,148.0,188.0,17.0,23.0,32.0,32.0,0.55,0.0,0.48,2.08,113.4,26.2,22.8,87.5,25.9,0
931,1997,Small Forward,731.0,402.0,140.0,37.0,12.0,10.0,47.0,0.45,0.32,0.66,,,,,,,1
201178,2013,Center,408.0,128.0,90.0,15.0,6.0,19.0,24.0,0.55,0.0,0.42,2.16,127.0,27.2,22.2,98.8,28.2,0
0,,,665.0,266.0,61.0,81.0,18.0,3.0,54.0,0.48,0.33,0.83,,,,,,,0
1627733,2026,Small Forward,826.0,230.0,183.0,56.0,18.0,22.0,37.0,0.45,0.22,0.59,2.13,112.9,24.9,18.7,91.8,21.1,0
76874,1981,Point Guard,1307.0,422.0,116.0,235.0,75.0,1.0,83.0,0.48,0.0,0.72,1.83,77.1,23.0,19.9,61.8,15.3,1
78048,1993,Point Guard,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,88.5,23.0,17.6,72.9,15.6,0
1626210,2016,Power Forward,708.0,346.0,292.0,23.0,27.0,32.0,37.0,0.52,0.0,0.62,2.03,120.2,29.2,24.6,90.6,29.6,0
77184,1981,Small Forward,802.0,375.0,207.0,40.0,28.0,92.0,66.0,0.55,0.5,0.7,2.08,102.1,23.6,18.8,82.9,19.2,0
202330,2019,Small Forward,2618.0,1463.0,373.0,313.0,108.0,30.0,206.0,0.44,0.36,0.81,2.01,102.1,25.3,21.8,79.8,22.3,1
724,2012,Point Guard,560.0,168.0,42.0,121.0,27.0,2.0,68.0,0.41,0.39,0.64,1.85,86.2,25.2,21.2,67.9,18.3,0
0,,,744.0,373.0,112.0,154.0,24.0,4.0,68.0,0.46,0.31,0.8,,,,,,,0
0,,,1134.0,525.0,110.0,203.0,61.0,7.0,88.0,0.49,0.1,0.84,,,,,,,0
76526,1993,Point Guard,402.0,144.0,19.0,112.0,13.0,0.0,38.0,0.43,0.5,0.86,1.88,77.1,21.8,16.9,64.1,13.0,0
203540,2015,Small Forward,17.0,11.0,4.0,2.0,1.0,0.0,2.0,0.42,0.25,0.0,2.03,97.5,23.7,18.4,79.6,17.9,0
78139,1988,Small Forward,1636.0,1056.0,316.0,123.0,63.0,9.0,122.0,0.5,0.0,0.81,2.01,95.3,23.6,19.5,76.7,18.6,0
1626166,2042,Point Guard,536.0,176.0,53.0,83.0,20.0,6.0,34.0,0.41,0.27,0.88,1.85,83.0,24.3,19.6,66.7,16.3,0
202325,2028,Shooting Guard,534.0,128.0,72.0,23.0,14.0,12.0,18.0,0.35,0.33,0.68,2.01,97.5,24.1,19.9,78.1,19.4,0
203516,2026,Small Forward,776.0,285.0,150.0,41.0,23.0,14.0,31.0,0.44,0.35,0.79,1.98,97.5,24.9,20.8,77.2,20.3,0
77697,1999,Small Forward,573.0,123.0,151.0,36.0,24.0,4.0,19.0,0.46,0.31,0.74,2.01,108.0,26.7,23.2,82.9,25.1,0
78580,1971,Point Guard,322.0,167.0,47.0,41.0,0.0,0.0,0.0,0.36,0.0,0.73,1.88,79.4,22.5,16.1,66.6,12.8,0
0,,,276.0,81.0,63.0,10.0,6.0,5.0,11.0,0.32,0.2,0.9,,,,,,,0
77765,1971,Small Forward,897.0,277.0,204.0,75.0,0.0,0.0,0.0,0.46,0.0,0.27,2.03,99.8,24.2,19.3,80.5,19.3,0
978,2028,Small Forward,1947.0,784.0,227.0,92.0,48.0,5.0,56.0,0.4,0.38,0.9,2.08,103.9,24.0,20.2,82.9,21.0,0
1627741,2017,Point Guard,727.0,378.0,103.0,44.0,20.0,2.0,53.0,0.48,0.43,0.81,1.93,99.8,26.8,23.1,76.7,23.1,0
76753,1996,Point Guard,2638.0,1743.0,201.0,290.0,97.0,15.0,209.0,0.46,0.33,0.74,1.9,83.9,23.2,19.5,67.5,16.4,0
1627746,2021,Power Forward,1240.0,523.0,287.0,72.0,25.0,49.0,73.0,0.45,0.35,0.8,2.08,106.6,24.6,18.6,86.8,19.8,0
289,1992,Point Guard,1616.0,868.0,128.0,136.0,47.0,10.0,115.0,0.45,0.24,0.74,1.96,104.8,27.3,23.7,80.0,24.8,0
1631214,2023,Point Guard,16.0,5.0,1.0,0.0,0.0,1.0,2.0,0.25,0.0,1.0,1.93,95.3,25.6,19.8,76.4,18.9,0
1628415,2023,Shooting Guard,2350.0,898.0,257.0,135.0,73.0,17.0,124.0,0.44,0.36,0.75,1.98,102.1,26.0,21.2,80.5,21.6,1
2321,2005,Small Forward,30.0,12.0,2.0,3.0,0.0,0.0,1.0,0.46,0.0,0.5,2.08,104.3,24.1,18.9,84.6,19.7,1
0,,,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0
458,2027,Point Guard,1038.0,368.0,94.0,185.0,30.0,2.0,109.0,0.45,0.42,0.84,1.88,83.9,23.7,19.8,67.3,16.6,0
1890,2027,Shooting Guard,3217.0,1498.0,737.0,214.0,167.0,104.0,156.0,0.44,0.34,0.85,2.01,103.4,25.6,22.8,79.8,23.6,0
76231,1982,Point Guard,1867.0,657.0,193.0,188.0,186.0,37.0,122.0,0.47,0.12,0.7,1.98,88.5,22.6,18.0,72.6,15.9,0
1855,2005,Point Guard,287.0,74.0,22.0,16.0,15.0,0.0,9.0,0.43,0.47,0.82,1.93,83.9,22.5,17.5,69.2,14.7,0
280,1996,Center,19.0,4.0,6.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.13,131.5,29.0,26.2,97.0,34.5,1
1630530,2026,Small Forward,2448.0,1148.0,281.0,112.0,89.0,43.0,61.0,0.48,0.41,0.9,2.03,93.4,22.7,16.3,78.2,15.2,0
77748,1970,Small Forward,162.0,42.0,32.0,9.0,0.0,0.0,0.0,0.24,0.0,0.67,1.96,93.0,24.2,17.9,76.4,16.6,0
2742,2018,Point Guard,1933.0,556.0,135.0,355.0,59.0,11.0,111.0,0.4,0.28,0.74,1.83,77.1,23.0,18.1,63.1,14.0,0
203480,2015,Small Forward,30.0,14.0,8.0,0.0,1.0,2.0,1.0,0.33,0.5,0.5,2.03,97.5,23.7,17.5,80.4,17.1,0
1628975,2025,Point Guard,1004.0,357.0,60.0,94.0,37.0,16.0,36.0,0.38,0.33,0.57,1.85,90.7,26.5,22.0,70.7,20.0,0
0,,,266.0,75.0,43.0,8.0,5.0,8.0,14.0,0.39,0.0,0.65,,,,,,,0
0,,,1531.0,437.0,205.0,46.0,33.0,79.0,44.0,0.46,0.37,0.61,,,,,,,0
1122,2012,Small Forward,252.0,134.0,71.0,16.0,4.0,1.0,23.0,0.38,0.26,0.69,2.03,104.3,25.3,22.9,80.4,23.9,0
304,2019,Point Guard,3171.0,1400.0,248.0,1118.0,263.0,14.0,308.0,0.54,0.24,0.86,1.85,79.4,23.2,20.8,62.9,16.5,0
77582,1982,Center,2068.0,820.0,596.0,82.0,41.0,82.0,0.0,0.53,0.0,0.71,2.08,97.5,22.5,17.9,80.0,17.5,0
2546,2013,Small Forward,1774.0,1259.0,382.0,140.0,43.0,31.0,142.0,0.45,0.33,0.82,2.01,108.0,26.7,24.3,81.8,26.2,1
76385,1984,Point Guard,2871.0,1086.0,253.0,635.0,167.0,22.0,160.0,0.5,0.14,0.82,1.85,81.6,23.8,20.6,64.8,16.8,0
428,1991,Point Guard,1699.0,639.0,135.0,319.0,55.0,7.0,110.0,0.5,0.3,0.67,,,,,,,0
0,,,2947.0,1791.0,790.0,335.0,154.0,19.0,300.0,0.5,0.0,0.84,,,,,,,0
76069,1956,Point Guard,288.0,93.0,42.0,32.0,0.0,0.0,0.0,0.41,0.0,0.78,1.88,86.2,24.4,19.1,69.7,16.5,0
921,2001,Center,2821.0,1475.0,718.0,285.0,63.0,40.0,230.0,0.54,0.33,0.74,2.13,111.1,24.5,19.6,89.3,21.8,0
77401,1984,Small Forward,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,93.0,23.7,17.8,76.4,16.6,0
202705,2021,Point Guard,193.0,141.0,21.0,25.0,11.0,3.0,16.0,0.5,0.59,0.87,1.96,90.7,23.6,18.8,73.6,17.1,0
77962,1976,Point Guard,506.0,266.0,54.0,72.0,0.0,0.0,0.0,0.41,0.0,0.64,1.93,93.0,25.0,20.7,73.7,19.3,0
2035,2009,Shooting Guard,1232.0,503.0,151.0,75.0,43.0,18.0,65.0,0.5,0.36,0.79,2.06,95.3,22.5,17.0,79.1,16.2,0
201567,2029,Power Forward,2145.0,1432.0,734.0,111.0,47.0,28.0,128.0,0.45,0.37,0.82,2.03,113.9,27.6,25.0,85.4,28.5,0
77427,1969,Small Forward,403.0,119.0,64.0,30.0,0.0,0.0,0.0,0.33,0.0,0.65,2.01,97.5,24.1,18.5,79.5,18.0,0
77078,1984,Center,1208.0,219.0,326.0,74.0,66.0,77.0,50.0,0.5,0.0,0.37,2.11,99.8,22.4,17.1,82.7,17.1,0
1740,2026,Small Forward,2584.0,1195.0,498.0,123.0,104.0,40.0,97.0,0.47,0.39,0.81,2.08,106.6,24.6,21.1,84.1,22.5,0
76095,1976,Small Forward,1037.0,458.0,214.0,68.0,38.0,24.0,85.0,0.44,0.33,0.66,2.06,90.7,21.4,16.4,75.8,14.9,0
77396,1992,Center,496.0,111.0,96.0,32.0,10.0,8.0,51.0,0.34,0.0,0.57,2.08,104.3,24.1,19.6,83.9,20.4,0
469,2003,Small Forward,1190.0,428.0,179.0,111.0,43.0,7.0,57.0,0.4,0.33,0.75,2.03,112.0,27.2,23.6,85.6,26.4,0
76217,1996,Center,1225.0,306.0,288.0,118.0,21.0,80.0,91.0,0.44,0.18,0.76,2.16,106.6,22.8,18.8,86.6,20.0,0
1630,2014,Power Forward,1178.0,396.0,246.0,47.0,19.0,32.0,63.0,0.5,0.2,0.79,2.13,102.1,22.5,19.1,82.6,19.5,0
201975,2026,Point Guard,233.0,112.0,27.0,17.0,5.0,1.0,5.0,0.44,0.38,0.72,1.93,95.3,25.6,21.7,74.6,20.7,0
76876,1999,Small Forward,1860.0,761.0,588.0,99.0,50.0,26.0,119.0,0.47,0.33,0.65,2.06,99.8,23.5,19.1,80.7,19.1,0
1626161,2017,Center,177.0,34.0,38.0,9.0,6.0,3.0,7.0,0.46,0.5,0.5,2.13,108.9,24.0,19.5,87.7,21.2,0
101215,2006,Point Guard,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.88,88.5,25.0,20.7,70.2,18.3,0
78528,2002,Point Guard,354.0,72.0,35.0,81.0,26.0,2.0,29.0,0.32,0.29,0.62,1.93,83.9,22.5,17.2,69.5,14.4,0
1752,2018,Power Forward,28.0,11.0,1.0,0.0,1.0,0.0,3.0,0.62,0.0,0.5,2.08,113.4,26.2,23.3,87.0,26.4,0
77081,1987,Point Guard,252.0,49.0,23.0,41.0,20.0,1.0,19.0,0.37,0.0,0.64,1.9,83.9,23.2,19.0,68.0,15.9,0
0,,,0.0,248.0,0.0,17.0,0.0,0.0,0.0,0.3,0.0,0.59,,,,,,,0
77852,1988,Point Guard,469.0,182.0,50.0,64.0,21.0,2.0,32.0,0.43,0.1,0.7,1.93,81.6,21.9,16.1,68.5,13.1,0
1627854,2022,Point Guard,610.0,300.0,30.0,34.0,8.0,2.0,23.0,0.42,0.41,0.92,1.88,93.0,26.3,22.0,72.5,20.5,0
201939,2032,Point Guard,1941.0,1648.0,341.0,352.0,52.0,20.0,179.0,0.49,0.43,0.92,1.88,83.9,23.7,20.3,66.9,17.0,0
203095,2028,Shooting Guard,2076.0,1221.0,171.0,209.0,71.0,15.0,125.0,0.47,0.4,0.82,1.98,93.0,23.7,19.4,75.0,18.0,0
0,,,1745.0,1147.0,307.0,225.0,59.0,41.0,120.0,0.41,0.31,0.75,,,,,,,0
0,,,2945.0,1326.0,237.0,492.0,118.0,23.0,0.0,0.45,0.0,0.79,,,,,,,0
1536,2027,Shooting Guard,1212.0,461.0,163.0,118.0,54.0,13.0,103.0,0.37,0.29,0.82,2.03,99.8,24.2,20.9,78.9,20.9,0
77819,1991,Point Guard,2686.0,1722.0,173.0,251.0,122.0,10.0,142.0,0.51,0.29,0.84,1.98,90.7,23.1,18.9,73.6,17.1,0
1626153,2022,Point Guard,456.0,134.0,59.0,82.0,35.0,8.0,11.0,0.39,0.37,0.83,1.96,83.9,21.8,17.1,69.6,14.3,1
1629665,2021,Point Guard,12.0,5.0,5.0,2.0,0.0,0.0,0.0,0.11,0.0,1.0,1.93,83.9,22.5,15.4,71.0,12.9,1
353,2013,Point Guard,412.0,142.0,48.0,65.0,15.0,2.0,28.0,0.33,0.24,0.9,1.85,81.6,23.8,21.3,64.2,17.4,0
982,2002,Small Forward,320.0,139.0,62.0,17.0,12.0,10.0,15.0,0.42,0.15,0.68,2.06,106.6,25.1,19.2,86.1,20.5,0
202705,2023,Point Guard,1648.0,708.0,200.0,131.0,52.0,15.0,118.0,0.43,0.31,0.76,1.96,90.7,23.6,18.8,73.6,17.1,0
101130,2009,Center,1282.0,353.0,296.0,15.0,25.0,51.0,60.0,0.51,0.0,0.63,2.13,112.0,24.7,19.4,90.3,21.7,0
0,,,2924.0,1732.0,321.0,272.0,77.0,35.0,151.0,0.44,0.4,0.84,,,,,,,0
1629308,2030,Small Forward,700.0,155.0,124.0,65.0,16.0,10.0,34.0,0.45,0.19,0.79,1.98,94.8,24.2,19.7,76.1,18.7,0
77627,1984,Point Guard,2557.0,1414.0,209.0,356.0,123.0,12.0,322.0,0.5,0.0,0.72,1.83,77.1,23.0,16.9,64.1,13.0,0
1628367,2022,Shooting Guard,830.0,328.0,141.0,54.0,26.0,22.0,47.0,0.4,0.25,0.71,2.03,93.9,22.8,16.7,78.2,15.7,1
469,2000,Small Forward,1190.0,428.0,179.0,111.0,43.0,7.0,57.0,0.4,0.33,0.75,2.03,112.0,27.2,23.6,85.6,26.4,0
317,1990,Point Guard,1190.0,515.0,101.0,181.0,42.0,4.0,67.0,0.38,0.34,0.85,1.96,86.2,22.4,19.0,69.8,16.4,0
937,2007,Shooting Guard,1996.0,659.0,321.0,363.0,101.0,35.0,171.0,0.41,0.3,0.77,2.03,103.4,25.1,22.7,79.9,23.5,0
42,2012,Small Forward,184.0,68.0,40.0,8.0,6.0,2.0,18.0,0.4,0.0,0.7,2.03,102.1,24.8,20.7,81.0,21.1,0
892,2005,Point Guard,1219.0,319.0,123.0,284.0,70.0,6.0,83.0,0.46,0.04,0.87,1.68,60.3,21.4,17.3,49.9,10.4,0
76610,1966,Point Guard,26.0,14.0,4.0,5.0,0.0,0.0,0.0,0.36,0.0,0.86,1.9,83.9,23.2,17.2,69.5,14.4,0
0,,,1812.0,548.0,499.0,148.0,58.0,31.0,0.0,0.42,0.0,0.71,,,,,,,0
1631169,2022,Small Forward,91.0,50.0,17.0,8.0,5.0,5.0,2.0,0.47,0.4,0.86,2.03,93.0,22.6,15.8,78.3,14.7,0
76981,1974,Small Forward,3167.0,1914.0,926.0,148.0,0.0,0.0,0.0,0.46,0.0,0.82,2.03,102.1,24.8,21.2,80.5,21.6,0
203079,2021,Point Guard,786.0,345.0,57.0,74.0,44.0,10.0,50.0,0.4,0.26,0.78,1.9,95.3,26.4,21.9,74.4,20.9,1
1496,2007,Small Forward,818.0,342.0,165.0,41.0,21.0,11.0,47.0,0.45,0.38,0.86,2.08,111.1,25.7,21.5,87.2,23.9,0
0,,,1471.0,414.0,575.0,40.0,32.0,52.0,66.0,0.58,0.0,0.67,,,,,,,0
76375,1965,Center,505.0,328.0,221.0,49.0,0.0,0.0,0.0,0.57,0.0,0.45,2.16,113.4,24.3,21.2,89.4,24.0,0
78423,1982,Small Forward,1075.0,375.0,198.0,56.0,28.0,22.0,68.0,0.55,0.0,0.6,2.01,95.3,23.6,18.8,77.4,17.9,0
76577,1975,Small Forward,1936.0,1025.0,483.0,114.0,0.0,0.0,0.0,0.49,0.0,0.76,2.01,85.7,21.2,16.6,71.5,14.2,0
76078,1990,Center,560.0,86.0,115.0,40.0,12.0,15.0,27.0,0.45,0.0,0.64,2.08,106.6,24.6,20.9,84.3,22.3,0
76217,1986,Center,163.0,80.0,33.0,9.0,1.0,10.0,15.0,0.46,0.0,0.67,2.16,106.6,22.8,18.8,86.6,20.0,0
714,2003,Shooting Guard,796.0,352.0,120.0,68.0,18.0,4.0,44.0,0.48,0.26,0.81,2.01,102.1,25.3,22.4,79.2,22.9,1
76690,1947,Small Forward,0.0,63.0,0.0,2.0,0.0,0.0,0.0,0.26,0.0,0.5,1.85,86.2,25.2,21.6,67.6,18.6,0
1626181,2031,Point Guard,1567.0,1019.0,175.0,109.0,50.0,18.0,101.0,0.48,0.4,0.81,1.93,97.5,26.2,22.1,76.0,21.5,0
1536,2022,Shooting Guard,712.0,274.0,82.0,77.0,26.0,6.0,66.0,0.36,0.28,0.83,2.03,99.8,24.2,20.9,78.9,20.9,0
0,,,969.0,400.0,93.0,76.0,25.0,6.0,44.0,0.44,0.36,0.91,,,,,,,0
0,,,186.0,74.0,17.0,17.0,7.0,1.0,13.0,0.4,0.35,0.67,,,,,,,0
0,,,195.0,83.0,90.0,7.0,3.0,9.0,0.0,0.34,0.0,0.77,,,,,,,0
2059,2013,Small Forward,575.0,179.0,125.0,28.0,23.0,14.0,29.0,0.5,0.0,0.63,2.03,106.6,25.9,22.9,82.2,24.4,0
77074,1970,Small Forward,2446.0,1471.0,435.0,95.0,0.0,0.0,0.0,0.47,0.0,0.71,1.96,95.3,24.8,21.4,74.9,20.4,0
77944,1979,Small Forward,483.0,74.0,112.0,22.0,11.0,11.0,20.0,0.36,0.0,0.62,2.06,102.1,24.1,19.6,82.1,20.0,0
2452,2005,Point Guard,40.0,8.0,3.0,12.0,0.0,0.0,5.0,0.19,0.0,0.0,1.88,83.9,23.7,17.5,69.2,14.7,0
78318,2004,Point Guard,2790.0,1609.0,277.0,830.0,171.0,20.0,289.0,0.49,0.31,0.79,1.85,81.6,23.8,19.7,65.5,16.1,0
78031,1989,Small Forward,559.0,225.0,131.0,22.0,18.0,11.0,25.0,0.44,0.5,0.82,2.06,99.8,23.5,17.5,82.3,17.5,0
2749,2023,Point Guard,2331.0,1000.0,236.0,330.0,73.0,5.0,184.0,0.43,0.34,0.83,1.83,86.2,25.7,22.7,66.6,19.6,0
0,,,1858.0,662.0,130.0,175.0,67.0,3.0,43.0,0.53,0.46,0.81,,,,,,,0
1629644,2019,Shooting Guard,244.0,77.0,41.0,14.0,4.0,7.0,5.0,0.44,0.35,0.73,2.03,97.5,23.7,17.5,80.4,17.1,0
197,2000,Point Guard,482.0,151.0,79.0,39.0,14.0,11.0,25.0,0.34,0.34,0.79,2.01,98.9,24.5,19.9,79.2,19.7,0
333,2004,Small Forward,375.0,187.0,42.0,34.0,14.0,3.0,19.0,0.55,0.18,0.64,1.96,95.3,24.8,20.7,75.6,19.7,0
330,1990,Power Forward,1794.0,947.0,392.0,139.0,71.0,46.0,100.0,0.52,0.0,0.74,2.08,106.1,24.5,21.5,83.3,22.8,0
1628432,2020,Point Guard,242.0,63.0,39.0,13.0,10.0,2.0,10.0,0.29,0.29,0.67,1.96,93.4,24.3,19.2,75.5,17.9,0
783,1988,Small Forward,404.0,146.0,97.0,12.0,14.0,4.0,25.0,0.56,0.0,0.68,2.06,108.9,25.7,23.1,83.7,25.2,0
1627745,2017,Center,85.0,19.0,23.0,0.0,1.0,4.0,6.0,0.5,0.0,0.3,2.11,111.1,25.0,20.2,88.7,22.4,1
1607,2007,Point Guard,554.0,202.0,48.0,73.0,14.0,2.0,40.0,0.38,0.35,0.81,1.85,80.7,23.6,19.3,65.1,15.6,0
76569,1981,Point Guard,221.0,73.0,15.0,34.0,8.0,2.0,17.0,0.37,0.0,0.65,1.9,77.1,21.4,14.8,65.7,11.4,0
